Index,Segment,Investor,stock,Holding_value,Quantity,Dec-23,Sep-23,Jun-23,Mar-23,Dec-22,Sep-22,Jun-22,Mar-22,Dec-21,Sep-21
1320,Institutional Investors,ICICI_Group,UPL_Ltd,1051.900024,22702529,0.029999999,0.023,0.014,0.011,0.029999999,0,0,0,0,0
1321,Institutional Investors,ICICI_Group,V_Guard_Industries_Ltd,0,0,0,0,0.011,0,0,0,0,0,0,0
1322,Institutional Investors,ICICI_Group,VIP_Industries_Ltd,68.90000153,1514998,0.011,0.011,0.013,0.013,0.011,0.01,0.013,0.012,0.012,0.014
1323,Institutional Investors,ICICI_Group,V_Mart_Retail_Ltd,249.5,1245032,0.063000001,0.067000002,0.07,0.07,0.063000001,0.07,0.07,0.061999999,0.054000001,0.052000001
1324,Institutional Investors,ICICI_Group,Voltas_Ltd,353.7000122,3374218,0.01,0,0,0,0.01,0,0,0,0,0
1325,Institutional Investors,ICICI_Group,VST_Tillers_Tractors_Ltd,76.09999847,246185,0.028999999,0.033,0.039000001,0.048,0.028999999,0.039999999,0,0,0,0
1326,Institutional Investors,ICICI_Group,YES_Bank_Ltd,1721.400024,750059900,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.029999999,0.029999999,0.029999999,0.029999999
1327,Institutional Investors,ICICI_Group,Zee_Entertainment_Enterprises_Ltd,987,69603326,0.072999999,0.072999999,0.077,0.079000004,0.072999999,0.064000003,0.022,0.021,0.017999999,0.011
1328,Institutional Investors,ICICI_Group,Zensar_Technologies_Ltd,224.3999939,3891605,0.017000001,0.018999999,0.023,0.02,0.017000001,0.016000001,0.025,0.024,0.021,0.02
1329,Institutional Investors,ICICI_Group,Zydus_Wellness_Ltd,199,1345998,0.021,0.021,0.028000001,0.028999999,0.021,0.037,0.035999998,0.032000002,0.033,0.026000001
1330,Institutional Investors,ICICI_Group,Camlin_Fine_Sciences_Ltd,44.29999924,4507218,0.027000001,0.027000001,0.057,0.061999999,0.027000001,0.061999999,0.071999997,0.075000003,0.072999999,0.090000004
1331,Institutional Investors,ICICI_Group,Mold_Tek_Packaging_Ltd,90,1126371,0.034000002,0.034000002,0.033,0.044,0.034000002,0.046,0.046,0.011,0.012,0
1332,Institutional Investors,ICICI_Group,Inox_Wind_Ltd,487.2000122,10468468,0.032000002,0.016000001,0,0,0.032000002,0,0,0,0,0
1333,Institutional Investors,ICICI_Group,VRL_Logistics_Ltd,102.4000015,1822743,0.021,0.027000001,0.028000001,0.030999999,0.021,0.033,0.015,0.016000001,0.021,0.025
1334,Institutional Investors,ICICI_Group,PNC_Infratech_Ltd,238.3000031,5939214,0.023,0.028000001,0.029999999,0.032000002,0.023,0.037999999,0.037999999,0.037,0.035999998,0.037
1335,Institutional Investors,ICICI_Group,Satin_Creditcare_Network_Ltd,44,2166842,0.02,0,0,0,0.02,0,0,0,0,0
1336,Institutional Investors,ICICI_Group,Syngene_International_Ltd,1369.900024,20352731,0.050999999,0.021,0.018999999,0.022,0.050999999,0.013,0.014,0,0,0
1337,Institutional Investors,ICICI_Group,InterGlobe_Aviation_Ltd,4267.899902,13161689,0.034000002,0.028999999,0.022,0.028999999,0.034000002,0.016000001,0.017000001,0.014,0.013,0.011
1338,Institutional Investors,ICICI_Group,IDFC_First_Bank_Ltd,548.2999878,71121677,0.01,0.012,0.021,0.026000001,0.01,0.032000002,0.033,0.033,0.033,0.033
1339,Institutional Investors,ICICI_Group,Alkem_Laboratories_Ltd,1311.900024,2685658,0.023,0.028000001,0.023,0.017999999,0.023,0.023,0.022,0.016000001,0.015,0.018999999
1340,Institutional Investors,ICICI_Group,Narayana_Hrudayalaya_Ltd,316.2999878,2589840,0.013,0.017999999,0.018999999,0.022,0.013,0.018999999,0.023,0.032000002,0.032000002,0.026000001
1341,Institutional Investors,ICICI_Group,TeamLease_Services_Ltd,273.3999939,990689,0.059,0.075999998,0.081,0.064999998,0.059,0.048,0.027000001,0.013,0.012,0.011
1342,Institutional Investors,ICICI_Group,Sequent_Scientific_Ltd,0,0,0,0,0,0.012,0,0.012,0.012,0.011,0.011,0.01
1343,Institutional Investors,ICICI_Group,Thyrocare_Technologies_Ltd,155.1999969,2464139,0.046999998,0.046,0.046,0,0.046999998,0,0,0,0,0
1344,Institutional Investors,ICICI_Group,Crompton_Greaves_Consumer_Electricals_Ltd,272.8999939,10181192,0.016000001,0.01,0.013,0.015,0.016000001,0.02,0.02,0.028000001,0.028000001,0.030999999
1345,Institutional Investors,ICICI_Group,Shree_Manufacturing_Company_Ltd,0.439999998,350025,0.041999999,0.041999999,0.041999999,0.041999999,0.041999999,0.041999999,0.041999999,0.041999999,0.041999999,0.041999999
1346,Institutional Investors,ICICI_Group,GMM_Pfaudler_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.012
1347,Institutional Investors,ICICI_Group,Kirloskar_Pneumatic_Company_Ltd,0,0,0,0.02,0.023,0.02,0,0.017000001,0.016000001,0,0,0
1348,Institutional Investors,ICICI_Group,Westlife_Foodworld_Ltd,230.1000061,3141571,0.02,0.021,0.026000001,0.028999999,0.02,0.029999999,0.035999998,0.052000001,0.059,0.07
1349,Institutional Investors,ICICI_Group,Glittek_Granites_Ltd,0.703999996,2017911,0.078000002,0.078000002,0.079000004,0.079000004,0.078000002,0.079000004,0.079000004,0.079000004,0.079000004,0.079000004
1350,Institutional Investors,ICICI_Group,Gem_Spinners_India_Ltd,2,4921790,0.079999998,0.079999998,0,0.079999998,0.079999998,0.079999998,0.079999998,0,0,0.079999998
1351,Institutional Investors,ICICI_Group,V_R_Woodart_Ltd,0.204999998,262300,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999
1352,Institutional Investors,ICICI_Group,Pentokey_Organy_(India)_Ltd,0.824999988,140817,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022
1353,Institutional Investors,ICICI_Group,Flora_Textiles_Ltd,0.169,180000,0.029999999,0.029999999,0.029999999,0.029999999,0.029999999,0.029999999,0.029999999,0.029999999,0.029999999,0.029999999
1354,Institutional Investors,ICICI_Group,MPDL_Ltd,0.470999986,126604,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001
1355,Institutional Investors,ICICI_Group,SAL_Automotive_Ltd,5,106389,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044
1356,Institutional Investors,ICICI_Group,Kabsons_Industries_Ltd,0.688000023,355018,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
1357,Institutional Investors,ICICI_Group,Quess_Corp_Ltd,114.4000015,2302642,0.016000001,0.023,0.028999999,0.028000001,0.016000001,0.034000002,0.044,0.041999999,0.039999999,0.035999998
1358,Institutional Investors,ICICI_Group,Advanced_Enzyme_Technologies_Ltd,69.09999847,1974513,0.017999999,0.023,0.028000001,0,0.017999999,0.01,0.011,0.012,0.012,0.027000001
1359,Institutional Investors,ICICI_Group,S_P_Apparels_Ltd,34.09999847,604154,0.024,0.035,0.035,0.039000001,0.024,0.039000001,0.037999999,0.037999999,0.037,0.033
1360,Institutional Investors,ICICI_Group,RBL_Bank_Ltd,234.8000031,10403855,0.017000001,0.032000002,0.033,0.033,0.017000001,0.033,0.033,0.052999999,0.050999999,0.044
1361,Institutional Investors,ICICI_Group,ICICI_Prudential_Life_Insurance_Company_Ltd,41772.60156,752320939,0.522000015,0.512000024,0.513000011,0.513000011,0.522000015,0.513000011,0.513000011,0.513000011,0.513000011,0.513000011
1362,Institutional Investors,ICICI_Group,Digjam_Ltd,2.099999905,244251,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012
1363,Institutional Investors,ICICI_Group,Endurance_Technologies_Ltd,0,0,0,0,0.011,0,0,0,0,0.015,0.014,0
1364,Institutional Investors,ICICI_Group,Avenue_Supermarts_Ltd,4143.299805,10250243,0.016000001,0.014,0.012,0.01,0.016000001,0,0,0,0,0
1365,Institutional Investors,ICICI_Group,Central_Depository_Services_(India)_Ltd,199.8000031,1187017,0.011,0.018999999,0.017000001,0.023,0.011,0.025,0.029999999,0.02,0.016000001,0.014
1366,Institutional Investors,ICICI_Group,Cochin_Shipyard_Ltd,0,0,0,0,0,0,0,0.011,0.013,0.013,0.013,0.013
1367,Institutional Investors,ICICI_Group,Dixon_Technologies_(India)_Ltd,812.2999878,1167118,0.02,0.021,0.024,0.044,0.02,0.025,0.024,0.034000002,0.016000001,0.012
1368,Institutional Investors,ICICI_Group,Matrimonycom_Ltd,31.89999962,626652,0.028000001,0.028000001,0.035,0.037999999,0.028000001,0.041999999,0.041000001,0.039999999,0.041000001,0.041000001
1369,Institutional Investors,ICICI_Group,Capacit'e_Infraprojects_Ltd,0,0,0,0,0,0,0,0,0,0.017999999,0.017999999,0.02
1370,Institutional Investors,ICICI_Group,SBI_Life_Insurance_Company_Ltd,3629.199951,24780556,0.025,0.024,0.026000001,0.046,0.025,0.044,0.045000002,0.050999999,0.050999999,0.046999998
1371,Institutional Investors,ICICI_Group,ICICI_Lombard_General_Insurance_Company_Ltd,42989,258969606,0.526000023,0.526000023,0.526000023,0.52700001,0.526000023,0.523000002,0.510999978,0.504999995,0.501999974,0.501999974
1372,Institutional Investors,ICICI_Group,Indian_Energy_Exchange_Ltd,0,0,0,0,0,0.011,0,0.012,0,0.017999999,0.015,0
1373,Institutional Investors,ICICI_Group,Nippon_Life_India_Asset_Management_Ltd,367,8502178,0.014,0,0,0,0.014,0,0,0,0,0
1374,Institutional Investors,ICICI_Group,Dishman_Carbogen_Amcis_Ltd,64.09999847,2951757,0.018999999,0.017000001,0.014,0,0.018999999,0,0,0,0,0
1375,Institutional Investors,ICICI_Group,Amber_Enterprises_India_Ltd,0,0,0,0.012,0.017999999,0.026000001,0,0.015,0.032000002,0.032000002,0.024,0.017000001
1376,Institutional Investors,ICICI_Group,Aster_DM_Healthcare_Ltd,0,0,0,0.024,0.024,0.024,0,0.024,0.026000001,0.035,0.032000002,0.030999999
1377,Institutional Investors,ICICI_Group,Hindustan_Aeronautics_Ltd,0,0,0,0,0,0.014,0,0,0,0,0,0
1378,Institutional Investors,ICICI_Group,Sandhar_Technologies_Ltd,31.70000076,655426,0.011,0.011,0.011,0.011,0.011,0.011,0,0.015,0.015,0.015
1379,Institutional Investors,ICICI_Group,ICICI_Securities_Ltd,17302.30078,241652692,0.748000026,0.748000026,0.748000026,0.749000013,0.748000026,0.749000013,0.749000013,0.749000013,0.749000013,0.749000013
1380,Institutional Investors,ICICI_Group,Indostar_Capital_Finance_Ltd,35.90000153,1851855,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014
1381,Institutional Investors,ICICI_Group,Varroc_Engineering_Ltd,0,0,0,0,0,0,0,0.011,0.028999999,0.035,0.017999999,0
1382,Institutional Investors,ICICI_Group,HDFC_Asset_Management_Company_Ltd,0,0,0,0,0,0.018999999,0,0.012,0.011,0,0,0
1383,Institutional Investors,ICICI_Group,Orient_Electric_Ltd,284.6000061,14652622,0.068999998,0.061999999,0.037999999,0.037999999,0.068999998,0.037999999,0.039999999,0.037999999,0.026000001,0.026000001
1384,Institutional Investors,ICICI_Group,CreditAccess_Grameen_Ltd,239.5,1709756,0.011,0.014,0.011,0.01,0.011,0.01,0,0,0,0.012
1385,Institutional Investors,ICICI_Group,Chalet_Hotels_Ltd,332.2999878,4473934,0.022,0.022,0.023,0.024,0.022,0.024,0.021,0.021,0.02,0.024
1386,Institutional Investors,ICICI_Group,Arvind_Fashions_Ltd,345.2999878,7592496,0.057,0.071000002,0.071999997,0.075999998,0.057,0.078000002,0.078000002,0.078000002,0.074000001,0.071000002
1387,Institutional Investors,ICICI_Group,Metropolis_Healthcare_Ltd,0,0,0,0,0,0,0,0,0,0,0.022,0
1388,Institutional Investors,ICICI_Group,KPIT_Technologies_Ltd,419,3071745,0.011,0.016000001,0.016000001,0.021,0.011,0.018999999,0.023,0.017999999,0.012,0.017000001
1389,Institutional Investors,ICICI_Group,IndiaMART_InterMESH_Ltd,0,0,0,0,0,0.014,0,0.016000001,0,0,0,0
1390,Institutional Investors,ICICI_Group,Affle_(India)_Ltd,926.7000122,9153013,0.064999998,0.064000003,0.066,0.043000001,0.064999998,0.023,0.018999999,0.017000001,0,0
1391,Institutional Investors,ICICI_Group,Spandana_Sphoorty_Financial_Ltd,153,1857995,0.026000001,0.035,0.041000001,0.041000001,0.026000001,0.043000001,0.043000001,0.043000001,0.044,0.046999998
1392,Institutional Investors,ICICI_Group,360_One_Wam_Ltd,751.0999756,10814234,0.029999999,0.022,0,0,0.029999999,0,0,0,0,0
1393,Institutional Investors,ICICI_Group,Greenpanel_Industries_Ltd,42.09999847,1351414,0.011,0,0,0,0.011,0,0,0,0,0
1394,Institutional Investors,ICICI_Group,Ujjivan_Small_Finance_Bank_Ltd,92.09999847,20198852,0.01,0.012,0.017000001,0.017000001,0.01,0.017000001,0.017000001,0,0,0
1395,Institutional Investors,ICICI_Group,SBI_Cards_and_Payment_Services_Ltd,2682,38232923,0.039999999,0.029999999,0.028000001,0.028999999,0.039999999,0.024,0.021,0.021,0.01,0
1396,Institutional Investors,ICICI_Group,Rossari_Biotech_Ltd,50.20000076,727778,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.011,0.011,0
1397,Institutional Investors,ICICI_Group,Route_Mobile_Ltd,140.3000031,889992,0.014,0.013,0,0,0.014,0,0,0,0,0
1398,Institutional Investors,ICICI_Group,Computer_Age_Management_Services_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.012
1399,Institutional Investors,ICICI_Group,Angel_One_Ltd,0,0,0,0,0,0,0,0,0,0.01,0.017999999,0.014
1400,Institutional Investors,ICICI_Group,UTI_Asset_Management_Company_Ltd,0,0,0,0,0,0.014,0,0.015,0.011,0.015,0.011,0.014
1401,Institutional Investors,ICICI_Group,Equitas_Small_Finance_Bank_Ltd,407.6000061,44131462,0.039000001,0.041999999,0.044,0.046999998,0.039000001,0,0.01,0.01,0.01,0.012
1402,Institutional Investors,ICICI_Group,Gland_Pharma_Ltd,0,0,0,0.026000001,0.041000001,0.048,0,0.039000001,0.014,0,0,0
1403,Institutional Investors,ICICI_Group,Restaurant_Brands_Asia_Ltd,351,33653565,0.068000004,0.068999998,0,0,0.068000004,0,0,0,0,0
1404,Institutional Investors,ICICI_Group,Indigo_Paints_Ltd,0,0,0,0,0.015,0.017999999,0,0.017999999,0.014,0.017999999,0.018999999,0
1405,Institutional Investors,ICICI_Group,RailTel_Corporation_of_India_Ltd,0,0,0,0,0,0.012,0,0.012,0.015,0,0,0.011
1406,Institutional Investors,ICICI_Group,Laxmi_Organic_Industries_Ltd,109.9000015,4788806,0.017000001,0,0,0,0.017000001,0,0,0,0,0
1407,Institutional Investors,ICICI_Group,Nazara_Technologies_Ltd,197.1000061,2913523,0.039999999,0.050999999,0.057,0.048999999,0.039999999,0.037,0.028000001,0.028000001,0.011,0
1408,Institutional Investors,ICICI_Group,Suryoday_Small_Finance_Bank_Ltd,22.39999962,1391611,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013
1409,Institutional Investors,ICICI_Group,Barbeque_Nation_Hospitality_Ltd,80.90000153,1527595,0.039000001,0.048999999,0.056000002,0.059999999,0.039000001,0.057999998,0.059999999,0.059999999,0.015,0.012
1410,Institutional Investors,ICICI_Group,Sona_BLW_Precision_Forgings_Ltd,0,0,0,0.011,0.012,0.013,0,0,0,0,0,0
1411,Institutional Investors,ICICI_Group,Krishna_Institute_of_Medical_Sciences_Ltd,380.7999878,1918065,0.024,0.028000001,0.050000001,0.055,0.024,0.048,0.046999998,0,0,0
1412,Institutional Investors,ICICI_Group,G_R_Infraprojects_Ltd,253.5,2021937,0.021,0.021,0.02,0.026000001,0.021,0.028000001,0.026000001,0.018999999,0.016000001,0.024
1413,Institutional Investors,ICICI_Group,Zomato_Ltd,1754,110071254,0.013,0.012,0.012,0.012,0.013,0,0,0,0,0
1414,Institutional Investors,ICICI_Group,Tatva_Chintan_Pharma_Chem_Ltd,58.5,503504,0.022,0.022,0,0,0.022,0,0,0,0,0
1415,Institutional Investors,ICICI_Group,Rolex_Rings_Ltd,386.3999939,2097515,0.077,0.077,0.079000004,0.078000002,0.077,0.077,0.082999997,0.054000001,0.052000001,0.046999998
1416,Institutional Investors,ICICI_Group,Windlas_Biotech_Ltd,100.3000031,1946813,0.093999997,0.093999997,0.093999997,0.093999997,0.093999997,0.090999998,0.086000003,0.086000003,0.071000002,0.052000001
1417,Institutional Investors,ICICI_Group,Devyani_International_Ltd,0,0,0,0,0,0.013,0,0.011,0.013,0,0,0
1418,Institutional Investors,ICICI_Group,Krsnaa_Diagnostics_Ltd,68.80000305,1194425,0.037,0.054000001,0.052999999,0.050999999,0.037,0.050999999,0.030999999,0.030999999,0.030999999,0.028999999
1419,Institutional Investors,ICICI_Group,CarTrade_Tech_Ltd,33.70000076,520402,0.011,0.011,0.012,0.011,0.011,0.011,0,0,0,0.013
1420,Institutional Investors,ICICI_Group,Nuvoco_Vistas_Corporation_Ltd,316.5,10716790,0.029999999,0.024,0.021,0,0.029999999,0,0,0,0,0
1421,Institutional Investors,ICICI_Group,Chemplast_Sanmar_Ltd,72.69999695,1695117,0.011,0,0,0,0.011,0,0,0,0,0.013
1422,Institutional Investors,ICICI_Group,Vijaya_Diagnostic_Centre_Ltd,201,3284064,0.032000002,0.037999999,0.050000001,0,0.032000002,0,0,0,0,0
1423,Institutional Investors,ICICI_Group,Ami_Organics_Ltd,49.29999924,441022,0.012,0,0,0,0.012,0,0,0,0,0
1424,Institutional Investors,ICICI_Group,Sansera_Engineering_Ltd,406.6000061,4241161,0.079000004,0.077,0.083999999,0.039000001,0.079000004,0.037999999,0.034000002,0.026000001,0.023,0.015
1425,Institutional Investors,ICICI_Group,Aditya_Birla_Sun_Life_AMC_Ltd,0,0,0,0,0,0,0,0,0,0,0.013,0.014
1426,Institutional Investors,ICICI_Group,FSN_E_Commerce_Ventures_Ltd,1225.900024,79372884,0.028000001,0.043000001,0.041000001,0.035,0.028000001,0.028999999,0,0,0,0
1427,Institutional Investors,ICICI_Group,SJS_Enterprises_Ltd,111.0999985,1848814,0.059999999,0.059999999,0,0,0.059999999,0,0,0,0,0
1428,Institutional Investors,ICICI_Group,Sapphire_Foods_India_Ltd,399.2999878,2665176,0.041999999,0.045000002,0.048999999,0.044,0.041999999,0.039000001,0.041999999,0.039000001,0.030999999,0.023
1429,Institutional Investors,ICICI_Group,Go_Fashion_(India)_Ltd,64.69999695,628445,0.012,0.022,0.013,0,0.012,0,0.011,0.017999999,0.011,0
1430,Institutional Investors,ICICI_Group,Tarsons_Products_Ltd,0,0,0,0,0.041999999,0.041999999,0,0.037,0.018999999,0.02,0.025,0.021
1431,Institutional Investors,ICICI_Group,Star_Health_and_Allied_Insurance_Company_Ltd,590.5,10906165,0.018999999,0.014,0,0,0.018999999,0,0,0,0,0
1432,Institutional Investors,ICICI_Group,RateGain_Travel_Technologies_Ltd,153.1000061,2069819,0.017999999,0.012,0.012,0,0.017999999,0.012,0,0.01,0.014,0.017000001
1433,Institutional Investors,ICICI_Group,Anand_Rathi_Wealth_Ltd,0,0,0,0,0,0,0,0,0,0.011,0.012,0.015
1434,Institutional Investors,ICICI_Group,Medplus_Health_Services_Ltd,0,0,0,0,0,0,0,0,0,0.012,0.011,0
1435,Institutional Investors,ICICI_Group,Fusion_Micro_Finance_Ltd,0,0,0,0,0,0.015,0,0.015,0,0,0,0
1436,Institutional Investors,ICICI_Group,ESAF_Small_Finance_Bank_Ltd,36,6239081,0.012,0,0,0,0.012,0,0,0,0,0
1437,Institutional Investors,ICICI_Group,CMS_Info_Systems_Ltd,235.1000061,6090405,0.039000001,0.048999999,0.045000002,0.027000001,0.039000001,0.023,0.027000001,0.026000001,0.021,0.021
1438,Institutional Investors,ICICI_Group,Tracxn_Technologies_Ltd,30.89999962,3552466,0.034000002,0.044,0.048999999,0.048999999,0.034000002,0.07,0,0,0,0
1439,Institutional Investors,ICICI_Group,Vedant_Fashions_Ltd,0,0,0,0,0.011,0,0,0,0,0,0,0
1440,Institutional Investors,ICICI_Group,Gateway_Distriparks_Ltd,442.2000122,45005471,0.090000004,0.093999997,0.094999999,0.094999999,0.090000004,0.093999997,0.086999997,0.086000003,0.083999999,0
1441,Institutional Investors,ICICI_Group,Motherson_Sumi_Wiring_India_Ltd,644,104633567,0.024,0.034000002,0.037999999,0.041000001,0.024,0.037999999,0.039000001,0.039999999,0.032000002,0
1442,Institutional Investors,ICICI_Group,Ethos_Ltd,407.6000061,1607784,0.066,0.064000003,0.07,0.066,0.066,0.064000003,0.048999999,0.033,0,0
1443,Institutional Investors,ICICI_Group,Rainbow_Childrens_Medicare_Ltd,0,0,0,0,0,0.017999999,0,0.017999999,0,0,0,0
1444,Institutional Investors,ICICI_Group,Campus_Activewear_Ltd,0,0,0,0.014,0,0,0,0,0,0,0,0
1445,Institutional Investors,ICICI_Group,Delhivery_Ltd,0,0,0,0,0,0,0,0.01,0,0,0,0
1446,Institutional Investors,ICICI_Group,Paradeep_Phosphates_Ltd,0,0,0,0,0,0,0,0,0,0.023,0,0
1447,Institutional Investors,ICICI_Group,Syrma_SGS_Technology_Ltd,0,0,0,0,0,0,0,0.01,0,0,0,0
1448,Institutional Investors,ICICI_Group,Piramal_Pharma_Ltd,209.3999939,17362329,0.013,0.022,0,0,0.013,0,0,0,0,0
1449,Institutional Investors,ICICI_Group,Inox_Green_Energy_Services_Ltd,86.90000153,7377180,0.025,0.025,0.025,0.023,0.025,0.023,0,0,0,0
1450,Institutional Investors,ICICI_Group,Landmark_Cars_Ltd,130.1999969,1846169,0.045000002,0.039000001,0.035999998,0,0.045000002,0,0,0,0,0
1451,Institutional Investors,ICICI_Group,KFIN_Technologies_Ltd,195.1999969,3326631,0.02,0.016000001,0.013,0,0.02,0,0,0,0,0
1452,Institutional Investors,ICICI_Group,NMDC_Steel_Ltd,221.1999969,40928376,0.014,0.013,0,0,0.014,0,0,0,0,0
1453,Institutional Investors,ICICI_Group,Divgi_Torqtransfer_Systems_Ltd,167.3999939,2119917,0.068999998,0.034000002,0.034000002,0.035999998,0.068999998,0,0,0,0,0
1454,Institutional Investors,ICICI_Group,Mankind_Pharma_Ltd,1271.300049,6006094,0.015,0,0,0,0.015,0,0,0,0,0
1455,Institutional Investors,ICICI_Group,Cyient_DLM_Ltd,0,0,0,0.032000002,0,0,0,0,0,0,0,0
1456,Institutional Investors,ICICI_Group,Utkarsh_Small_Finance_Bank_Ltd,0,0,0,0.011,0,0,0,0,0,0,0,0
1457,Institutional Investors,ICICI_Group,Yatharth_Hospital_and_Trauma_Care_Services_Ltd,84.19999695,2070407,0.024,0,0,0,0.024,0,0,0,0,0
1458,Institutional Investors,ICICI_Group,Redtape_Ltd,252.1000061,4267156,0.030999999,0.022,0,0,0.030999999,0,0,0,0,0
1459,Institutional Investors,ICICI_Group,Sundaram_Clayton_Ltd,100.6999969,787523,0.039000001,0,0,0,0.039000001,0,0,0,0,0
1460,Institutional Investors,ICICI_Group,Samhi_Hotels_Ltd,83.80000305,4081899,0.018999999,0.018999999,0,0,0.018999999,0,0,0,0,0
1461,Institutional Investors,ICICI_Group,Yatra_Online_Ltd,162.3000031,11348951,0.071999997,0,0,0,0.071999997,0,0,0,0,0
1462,Institutional Investors,ICICI_Group,Zaggle_Prepaid_Ocean_Services_Ltd,44.29999924,1432980,0.012,0.012,0,0,0.012,0,0,0,0,0
1463,Institutional Investors,ICICI_Group,Sai_Silks_(Kalamandir)_Ltd,69.90000153,3845644,0.025,0.018999999,0,0,0.025,0,0,0,0,0
1464,Institutional Investors,ICICI_Group,Updater_Services_Ltd,67.30000305,2122103,0.032000002,0.028999999,0,0,0.032000002,0,0,0,0,0
1465,Institutional Investors,ICICI_Group,Blue_Jet_Healthcare_Ltd,65.19999695,1785099,0.01,0,0,0,0.01,0,0,0,0,0
1466,Institutional Investors,ICICI_Group,Honasa_Consumer_Ltd,158.3999939,4283592,0.013,0,0,0,0.013,0,0,0,0,0
1467,Institutional Investors,ICICI_Group,Gandhar_Oil_Refinery_(India)_Ltd,32.79999924,1503458,0.015,0.017000001,0,0,0.015,0,0,0,0,0
1468,Institutional Investors,ICICI_Group,Azad_Engineering_Ltd,138.6999969,1142113,0.018999999,0,0,0,0.018999999,0,0,0,0,0
1469,Institutional Investors,ICICI_Group,Bajel_Projects_Ltd,53.09999847,2870930,0.025,0,0,0,0.025,0,0,0,0,0
1470,Institutional Investors,Kotak_Mahindra_Group,Allied_Digital_Services_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.004
1471,Institutional Investors,Kotak_Mahindra_Group,AIA_Engineering_Ltd,678,1881221,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018999999
1472,Institutional Investors,Kotak_Mahindra_Group,Ajanta_Pharma_Ltd,324.1000061,1544245,0.012,0,0,0,0.012,0,0,0,0,0
1473,Institutional Investors,Kotak_Mahindra_Group,Amara_Raja_Energy_and_Mobility_Ltd,457.1000061,5823868,0.034000002,0.037,0.024,0.011,0.034000002,0,0.012,0.015,0.014,0.014
1474,Institutional Investors,Kotak_Mahindra_Group,Anant_Raj_Ltd,135.3000031,4632082,0.014,0.015,0,0,0.014,0,0,0,0,0
1475,Institutional Investors,Kotak_Mahindra_Group,APL_Apollo_Tubes_Ltd,654.7000122,4227379,0.015,0.015,0.015,0.014,0.015,0.014,0.016000001,0.016000001,0.016000001,0.017000001
1476,Institutional Investors,Kotak_Mahindra_Group,Alembic_Pharmaceuticals_Ltd,365.2999878,3874016,0.02,0.02,0.018999999,0.017000001,0.02,0.017000001,0.015,0.01,0,0
1477,Institutional Investors,Kotak_Mahindra_Group,Apollo_Tyres_Ltd,1324.900024,29049035,0.046,0.044,0.039999999,0.039999999,0.046,0.012,0.012,0.011,0.01,0
1478,Institutional Investors,Kotak_Mahindra_Group,Ashoka_Buildcon_Ltd,211.1000061,13552495,0.048,0.039999999,0.032000002,0.024,0.048,0.015,0,0,0,0
1479,Institutional Investors,Kotak_Mahindra_Group,Ashok_Leyland_Ltd,662.5999756,41016751,0.014,0.012,0.013,0,0.014,0,0,0,0,0
1480,Institutional Investors,Kotak_Mahindra_Group,Astra_Microwave_Products_Ltd,81.80000305,1481481,0.016000001,0.016000001,0.016000001,0,0.016000001,0,0,0,0,0
1481,Institutional Investors,Kotak_Mahindra_Group,Atul_Ltd,832.5,1398996,0.046999998,0.045000002,0.037,0.032000002,0.046999998,0.028999999,0.026000001,0.022,0.017000001,0.017000001
1482,Institutional Investors,Kotak_Mahindra_Group,Axis_Bank_Ltd,5450.200195,51874201,0.017000001,0.016000001,0.016000001,0.017999999,0.017000001,0.016000001,0.018999999,0.017999999,0.017999999,0.017000001
1483,Institutional Investors,Kotak_Mahindra_Group,Balkrishna_Industries_Ltd,1150.599976,5015356,0.026000001,0.025,0.025,0.025,0.026000001,0.024,0.025,0.023,0.023,0.023
1484,Institutional Investors,Kotak_Mahindra_Group,Balrampur_Chini_Mills_Ltd,173.6000061,4782274,0.024,0.022,0.028999999,0.024,0.024,0.026000001,0.026000001,0.037,0.027000001,0.013
1485,Institutional Investors,Kotak_Mahindra_Group,Bannari_Amman_Sugars_Ltd,38.20000076,163180,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013
1486,Institutional Investors,Kotak_Mahindra_Group,Bank_of_Baroda,3135.800049,124831540,0.024,0.012,0.012,0,0.024,0.012,0.015,0.01,0,0
